6667;Celiane Montanha Lehugeur;Lhn Serv Com Visual Lt;Avenida Juilson Tsuneji Rockembach,;Eti¿pia;1378;0;A;
6668;Anizia Erno Hammacher;Edgard Mauricio C Coutinho;null;Brunei;1877;45316520;A;
6669;Rosiane Jovenildo Neres;Paola Fiori Ltda;null;null;4204;93013263;I;
6670;Auxiliadora Christine Ferareis;Placmar Com Inst Div Ltda5;Travessa Vladmir Clenio Forneck, 41;Tun¿sia;790;0;I;
6671;Geovani Blesa Schoenardie;Fabio Guimaraes ;null;Togo;452;53770172;A;
6672;Albertina Volkart Desotti;Carlos Alberto Alves Martins;null;null;1121;37537887;A;
6673;Simonne Marilussi Brescovit;Ispaal Coml Distr Alimentos Lt;Avenida Etelvina Raimundo Wolff, 39;Vietn¿;277;0;I;
6674;Alice Regivaldo Ignacio;Aeromar Transportes Ltda;null;null;1379;0;I;
6675;Lucirlene Carasai Ferreti;Assoc Franciscana E S B Jesus ;null;null;2253;0;A;
6676;Ueric Beatriz Griebeler;Flexcom Com Repres Ltda ;Travessa Arleide Maurici Gattermann;G¿mbia;894;10809445;A;
6677;Laidenir Saletti Izidoro;Angelo Cobetti;Rua Carleia Rumpel Romansin, 6140 -;Serra Leone;3924;79530884;A;
6678;Valdecy Marte Pioner;FlavioSilva Garcia;null;null;4164;39642698;A;
6679;Cassiana Juliana Brambila;Carmen Brocal Robles Me ;Rua Handerson Edineusa Slva, 3210;Portugal;2603;51230135;A;
6680;Sefora Marly Figueiredo;Lawt Frios Pizzas Ltda;Avenida Nedio Negrine Sarlet, 7830;Suriname;2161;7039818;I;
6681;Gedson David Heimerdinger;Fruticola Francescatto Ltda ;Avenida Landualdo Eliane Weirich, 2;null;1894;7231825;A;
6682;Vandilson Iandra Vidor;Petrogood Ind Coml P A Ltda ;Travessa Eleandro B.de Pedrussi, 42;Indon¿sia;1111;24791380;A;
6683;Gildelio Arlete Thewes;Prefeitura Mun Franca ;null;Sri Lanka;1325;0;A;
6684;Gerlane Santos' Nugent;Multimedia Group Promocoes Ltd;Beco Lezio Simpsons S.Avila, 8397;null;2162;0;I;
6685;Uranice Dal'Toe Krewer;Capri Com Prods Limp Ltda ;Rua Romeu Iandra Lyrio, 391 - Apart;Est¿nia;2301;0;I;
6686;Vitorio Matzenbacher Moller;Distriplast Rj C Desc Plast L ;Travessa Adenilson Minetto Briato, ;M¿naco;331;25368311;I;
7846;Sodimar Anjos Bordin;Latic Cana Do Reino Ind Com Lt;Alameda Rolf Edivania Aquino, 601 -;Eritr¿ia;1106;77492964;I;
7847;Cosmildo Seffrin Fischborn;Frig Centro Sul Ltda;Alameda Nelcina Danasceno Simianer,;Samoa Americana;1719;37968473;I;
7848;Guacira Von Barth;G K S Tercerizacao Serv Ltda;null;Guin¿-bissau;4406;51736485;A;
7849;Darina Nizara Cipriano;Rei Das Festas Dist Ltda;null;St. Vincent;199;0;I;
7850;Joelce Clebio Gatermann;Ind Alim Fadiole Ltda ;Rua Idianes Cariri Allebrandt, 3992;Sud¿o;3810;1632315;A;
7851;Ismenia Adir Marta;Fabiola Elayne N A Z Me ;null;null;2851;0;I;
7852;Madson Maria Alcantara;Dm Kikote Me;Estrada Herbert Schwale Barbieri, 7;null;4596;0;A;
7853;Antony Normann Venske;Dutra & Pinotti Grafica Ltda;Avenida Gilvarque Silvani Robaldo, ;null;468;49637390;A;
7854;Ismael Bernadete Bergamaski;J Walter Thompson Publ Ltda ;Pra¿a Valdiseia Parizotto Couto, 17;null;3863;38726022;I;
7855;Jagono Januario Czervinski;Bos Best Office Brasil Ltda ;Beco Auba J. Apolinario, 4729;St. Vincent;4163;97788632;I;
7856;Ibanes Saldanha Caldeira;Corafe Com Assist Tecnica ;Alameda Queli Gladis Schonardie, 50;Costa Rica;3203;0;A;
7857;Clessio Felippe Mata;Cori Kiko Com Repres Lt ;Passagem Fraiane Backes Erhart, 384;null;3996;0;A;
7858;Valberto Urbano Cavalheiro;Eventos Confec Ltda ;null;Hungria;4309;0;I;
7859;Joelcio Katiana Pitsch;S/A Confec Brasileiras Sabra;Beco Waldoir Clever Zanchine, 3939;null;1990;0;A;
7860;Gildenberg Mayer Helmich;Bestdry Com Serv Prod Lav Veic;Rua Narla Anilton Pompeo, 5531;Malaui;4236;13706442;A;
7861;Rosimery Gampert Ii;Aparecida De Fatima Ricardo ;Estrada Uathila Sidemar Marian, 534;null;3854;32089543;A;
7862;Isacky Renani Nicolay;Bizerba Do Brasil Ltda;Estrada Gilmar Hipolito Glinke, 540;Guiana Francesa;673;58121881;A;
7863;Rachid Romualdo Cherubini;Carlos Alberto C Rodrigues;Avenida Givailda de Morais Almeida,;Ilhas Virgens(amer.);4002;0;A;
7864;Naziozena Enedir Henkel;Confec Gasper Ltda;Pra¿a Jeania Dulcia Cadete, 9596 - ;null;3791;73521283;I;
7865;Linemberg Eclair Varjao;Cramasa Impex Ltda;null;Porto Rico;3896;0;I;
7866;Anelise F.Pinto Jomertz;Sunsix Ind Elet Ltda;null;Camar¿es;2648;67902885;A;
7867;Dijenaldo Dal'Toe Junges;Envision Pm Gere Cons Lt;Estrada Egon Schepelski Blank, 8526;Camar¿es;2206;62468050;A;
7868;Cenilda Shieldes Morais;Hp Instaladora Desentupidora L;Estrada Joelita Aparecido Rossi, 39;Qu¿nia;4077;61703357;A;
7869;Ueden Becker Konrad;Prefeitura Munic Itaitinga;Travessa Edomar Zimmer Kuchle, 6378;Bahamas;4174;70302067;A;
7870;Nelcely Ricas Filimberti;Esplanada Confec Nordeste S/A ;Rua Mabson Goncalves Novais, 4264;null;3169;0;A;
7871;Oseias C. Almeida Pelegrim;Coml Torrefa¿+o Caf+ I Ltda ;Estrada Alveron Edvaldo Feistler, 5;Serra Leone;1151;56510606;I;
7872;Nondismar Alderi Peixoto;Ronaldo Cesar A Outro ;null;Malaui;2442;5668141;A;
7873;Sedeni Liceu Petersson;Clop Transp Com Ltda;Estrada Isamack Otero Amora, 7002;Hong Kong;106;27787914;I;
7874;Catilene Bruinsmann Molina;Adriana Alves De Araujo Lopes ;null;null;229;44662216;A;
7875;Jadel Gessi Lambert;Promercado Mat Elet Ilumin Ltd;null;El Salvador;1313;40721829;A;
7876;Juscinei O. Fredes;Caroline Dias Santamaria;null;Filipinas;2354;45514914;I;
7877;Adeilto Deoclides Luduvice;Lufertec Maquinas E Equip Lt;null;null;3903;0;A;
7878;Reinato Leci Filgueiras;Adriano Correia Nascimento M;Estrada Ivanaclaudia Camara Valenca;Qatar;3961;31356230;I;
7879;Naiomara Vilanova Vecker;Luretex Confec Ltda ;Beco Edeni Naissinger Jagelski, 149;Qatar;775;0;I;
7880;Aureci Galvao Senhnem;Angela De Souza Lamenha ;Rua Jesum Cirilo Pioner, 2404 - Apa;null;2296;0;I;
7881;Juscelio Fontoura Hubner;Com Correntes Regina Ltda ;Avenida Iranira Jisiliane Rekos, 16;Nig¿ria;1724;17470174;I;
7882;Uadimo Grendene Heldt;Andre Fernando P Galdino;Rua Simeia B. Duarte Vidal, 490;Latvia;3730;89256625;A;
7883;Kelli Anilson Ferreira;Pirangi Com Transp Frutas Ltda;null;Uganda;1874;55799610;I;
7884;Anaide Soller Tasso;Moza Fer Com Ferro Aco Lt ;Rua Cinthia Salino da Costa, 4083 -;null;2065;0;A;
7885;Zilar Eneias Lindenmayr;Rosa H C Gilioli-Cafe Pele;Rua Laurentino Morbach Grun, 6773 -;Ilhas Wallis e Futuna;3922;90085709;A;
7886;Marileisa Piber Bailfuss;Geraldo Jasinski;null;Ilhas Virgens(amer.);4121;42745508;A;
7887;Valdi Miciane Dienstmann;Arfe Com Manut Mont Ltda;null;Qu¿nia;3227;3530168;I;
7888;Eliede Penna Will;Gera Serv Eng Ltda;null;null;246;40387309;A;
7889;Josi Jason Hessler;Laticinios Bom Gosto Ltda ;Rua Jullian Jaci Kauer, 4149 - Casa;Palau;4571;43917052;I;
7890;Nair Sidemar Bortholo;Danilo Borges Silva ;Rua Valdete R.Junior Voigt, 8288;Montserrat;549;33241950;A;
7891;Marivane Carlos Mahl;Tec Sul Comercial Ltda;Beco Delmara Dexheimer Pretto, 4370;null;4295;30502789;A;
7892;Adinito Medina Piedade;Jbmj Embalagens Ltda;Travessa Gecilda Guerino Knapp, 904;St. Vincent;154;0;A;
7893;Vitelio de Heredia;Ind Com Alim Gury Ltda;Avenida Gemanir Katiuza Vitorio, 57;Vietn¿;1425;93004045;I;
7894;Ilza Angelica G.Oliveira;Dom Ricardo Hotel Ltda;Beco Onofre Siqueira Kuchler, 354 -;Martinica;927;18949445;A;
6738;Iranelma Graciano Anchieta;Gabriela De Jesus Gouveia ;Estrada Averaldo Waltrich Raris, 28;Eritr¿ia;2467;0;I;
6739;Elivania Adilha Reis;Adjalma Lagazzi ;null;Eslov¿nia;3101;61149131;A;
7895;Erclys Weiss Moller;Magic Paula Ativ Esportivas ;Estrada Linaldo Scherer Griebeler, ;null;3066;67923067;A;
7896;Emanoel Sidiamara Marta;Texaco Brasil S/A Prod Petr ;null;Palau;428;59102210;I;
7897;Nicacio M. Oliveira Brolini;Araturkey Foods Ind Com Alim L;Alameda Manuel Irena Buche, 1160 - ;Taiwan;2496;0;I;
7898;Valdomero Medinger Bortholo;Brasfor Comercial Ltda;Pra¿a Marli Liceu Junior, 4546;Honduras;4179;0;I;
7899;Elisnara Aleksander Teofilo;Cristhiane Silva Martin ;null;null;2729;66715039;I;
7900;Aiana Rosalino Sander;Marcos Alves R Preto Me ;Estrada Lucia Lenon Nakao, 6887 - L;null;3735;19694476;A;
7901;Valdori Reis. Isaias;Maria Albertina Leao Da Cruz;Rua Sinara Morais Huther, 8406 - Ca;Marrocos;2623;0;A;
7902;Klebio Renani Grima;Lmg Com Internacional Ltda;Travessa Florinan Silvar Brandeburs;Latvia;4424;0;I;
7903;Genelice Claudeci Binelo;Com Roupas Irmaos Oliveira Ltd;Passagem Carline Ideno Muhl, 9321;L¿bano;2465;0;A;
7904;Jussileia Natalino Maas;Coml Alim Mineiro Ltda;Rua Clenio Damazio Reolon, 782 - Lo;Jap¿o;3773;75214998;I;
7905;Claudete Ronice Dunda;Boucinhas & Campos Educ Ltda;Travessa Handerson K. Lira, 2831;Zaire;2187;0;A;
7906;Josildo Christine Tomazini;Walter Steiner;Estrada Alenilza Joselito Marinho, ;Barbados;3333;30886087;I;
7907;Roges Gilseu Raimundi;Officer Distr Prod Inform S/A ;null;null;673;13292048;A;
7908;Ademildes Dreyer Pinheirodias;Gran Sabor Buffet Ltda;Rua Iracelmo Ildo Copceski, 4174 - ;null;1254;0;A;
7909;Darc Lazarin Mucke;Cortesia Prod Alim Ltda ;Alameda Otacisio Christian Evaristo;Alemanha;689;3441611;I;
7910;Aldieres Dudar Facio;Videx Com Art Esp Ltda;Rua Irailda Givaldo Pelentier, 9993;null;2331;77290327;A;
7911;Verusa Matias Nogueira;Pedro Luiz Szlachta ;Avenida Vando Moretti Hasper, 7159 ;Angola;4243;0;A;
7912;Cinaide Jacinta Gabbi;Auto Socorro Formiga Ltda ;Estrada Jailde Damordivino Ev, 6486;Angola;1796;62115543;A;
7913;Wesdenes Claudecir Caccavale;Recort Comercio De Maqu Ltda;null;Venezuela;626;21646226;A;
7914;Ido Zampirolio Crizel;Maria Rosario De Carvalho ;Travessa Jonathan Cassol Kaspary, 9;Rep. Tcheca;38;37614410;A;
7915;Gedeval M. da Americano;Zilda Soares;Estrada Ezequia Juchem Chaves, 7855;China;4431;84867027;A;
7916;Salete Ilone Bertollo;Ipe Ind Coml Pescados Ltda;null;Ruanda;2698;0;I;
7483;Nicio Marines Beer;Carneiro Ribeiro Com I E Ltda ;null;Niger;102;83009121;I;
9252;Cleomara Zilda Vrubleski;Moet Hennessy Br Vinhos Dest L;Pra¿a Itiane Conrado Boes, 4100 - A;null;2345;0;A;
9253;Sarine Reni Basseto;Cce Da Amazonia S/A ;Rua Jaqueline Hartz Inhaia, 6615;I¿men;1816;74729154;I;
9254;Kalli Dernevaldo Michelon;Antonio Miotto;Alameda Stenio Leandra Knevitz, 896;Polin¿sia Francesa;4475;12504003;A;
9255;Iraldo Sirnei Campanha;Capsa Casa Agric Prods S A Ltd;Passagem Joenilton Loiva Porcher, 2;Vietn¿;4535;32420447;I;
9256;Lorete Karini Aquino;Fernando Borges De Oliveira ;Avenida Ademildes Pinheira Mobus, 8;Equador;915;0;I;
9257;Laudmir Blesa Colling;Bs Distr Prods Higiene Ltda ;null;Equador;1671;31405782;A;
9258;Alveron Marivaldo Bresolin;Relmap Com Repres Ltda;Beco Gean Brandizia Roth, 7460;B¿lgica;1513;50629269;I;
9259;Andrelia Laide Schoffen;Megawattis Coml Maq Ltda;Rua Eloisana Ivone Tormes, 763;Nig¿ria;3705;68091544;A;
9260;Clenilda Irigoen Szulczewski;Edl Com Equip Eletr Lt;Passagem Gediel Morais Fiori, 2120 ;Costa Rica;4564;52769680;I;
9261;Ducileia Felipe Jaroschewski;Figueira Ind Textil Ltda;Avenida Elsita Rovani Seles, 4460 -;Cazaquist¿o;4635;24172449;A;
9262;Zirlei Gisnei Pohlmann;Sky Com Artes Graf Brasil Ltda;null;null;4071;32419950;I;
9263;Claudilene Schuede Torma;Benassi Sao Paulo Imp Exp Lt;Passagem Kriseude Regeneratti Basei;Cabo Verde;1151;6020004;I;
9264;Mauriza Elize Fausto;Construtora Industrial S Luiz ;null;Palau;2396;0;I;
9265;Geovana Felizetti Botton;Copier Coml L Copiadoras Imp;Travessa Adileia Gonsalves Piacenti;Israel;467;24251087;A;
9266;Djaci H Pribe;Marcelo Roberto Elias ;Beco Lindalva Muniz Carmo, 4430;M¿naco;3631;0;I;
9267;Edivando Luiz Volpi;Marcus Vinicius S Sevilhano ;Estrada Meline Ramgrab Haubert, 626;Egito;2883;39475627;I;
9268;Rubia Nevile Grosz;Paulo Junqueira Longo ;Rua Ruthneia Rosarete Cardozo, 1095;M¿naco;1539;24881103;I;
9269;Adilson Rumpel Diniz;Plastic Sign Com Prod Pl Ltda ;null;Benin;3259;77032533;A;
9270;Joyce Vanete Neto;Gp Dos Santos Me;Travessa Sivia Isolete Filereno, 96;Indon¿sia;2541;0;I;
9271;Luziene Wiest Kuhn;Sva Amazonia Ltda ;Estrada Raimunda Machado Venske, 76;null;3520;96452539;A;
10336;Neilaine Martira Souto;Volney Jose Antonelli ;Estrada Luzicleide Glaudemir Vignol;Est¿nia;1852;0;A;
10337;Edeildes Timoteo Kortz;Jefferson Medeiros Michiles ;Avenida Itelmo Dietrich Arantes, 37;Djibuti;2064;50742008;A;
10338;Dioene Simpsons Pedra;Aldo Silva Felix Me ;Pra¿a Denair Martimiano Pletsch, 96;null;1608;51029980;I;
10339;Irislan Gildasio Presotto;Pagina 1 Coml Livros Ltda ;Estrada Vanira Jaeger Tiobaldo, 429;St. Kitts & Nevis;1651;88981665;I;
10340;Aglae Lamarque Limeira;Probiotica Prod.Naturais Ltda ;null;null;3533;25523388;A;
10341;Creuza Giliane Freitag;Jose Luis V De Almeida;Beco Cleciane Vera Nachtigall, 5241;Trinidad & Tobago;3347;0;A;
10342;Adevanio Elias Luis;Mega Servs Tec Pecas Refrig Lt;Pra¿a Valdireni Marilene Meier, 972;Trinidad & Tobago;3535;0;A;
10343;Eudilene Juvenil Bailfuss;Manoel Goncalves Dos Santos ;null;null;4364;19036445;A;
10344;Cayo Iops Meireles;Sker Industria Quimica Ltda ;null;null;4567;9492602;A;
10345;Deloci Lia Finger;Kappa Imp Exp Ltda;Travessa Jairo Cleo Nobrega, 2418;Luxemburgo;1471;0;A;
10346;Jeilson Vilton Morandi;Br Nauttilus Maricultura Ltda ;Avenida Jeiza Maruan Burgel, 21;Equador;2692;31460478;I;
10347;Elieide Olandi Franco;Uberpan Prods Panif Ltda;Travessa Joanio Reinoldo Stuker, 98;null;4386;0;I;
10348;Sirlandio Isabraldi Kleinert;Pressagio Confec Ltda ;Beco Taiane Meyre Kerschner, 7609;Guam;2711;0;A;
10349;Jacira Gildomar Marins;Cimo Alims Com Exp Ltda ;null;Indon¿sia;3799;74357162;I;
10350;Rhamon Patta Aretz;Via Franca Calcados Ltda;null;Panam¿;455;0;A;
10351;Jalira Rosner Pacheco;Inform Imoveis Ltda ;Beco Dacio Gorete Krewer, 1072 - Ca;Argentina;2776;85499062;I;
10352;Cleofas Carinhanha Kruel;Miki Maq E Comp Eletronicos Sa;Alameda Genevaldo F.Pinto Izidoro, ;Irlanda;1310;72720947;I;
10353;Catia Cleonice Barreto;Roberto Branco De Melo;Rua Delfino Zampirolio Bolico, 3036;Canad¿;959;0;I;
10354;Ricardo Arnoldo Barcellos;Tkj Elet Coml Assist Tecn Lt;Avenida Erisolete Bermann Alano, 31;null;3771;84229774;A;
10355;Marlise Ce Ganza;Erika Fabiana N Carvalho;null;Arm¿nia;2163;0;A;
10356;Ezenaldo Olintio Hoffmeister;Kassel Alim Ltda;Beco Aneli Dudar Maciel, 6503 - Apa;Tail¿ndia;2192;30077710;A;
10357;Nehemias Wegner Fe;Gsa Gama Sucos Alims Ltda ;Alameda Milene Spohr Chaves, 8881;Camboja;3799;22305240;I;
10358;Veralucia Nelci Sperluk;Dh&C Outsourccing Sa;null;Uruguai;2655;0;A;
10359;Elisane Jocimar Mack;Design Loral & Sorrentino Ltda;Travessa Nelida Buzin Borba, 1452;Ge¿rgia;1168;28562298;A;
10360;Daniel N.Oliveira Donini;European Gourmet Brasil I E Lt;Estrada Adimailson Saticq Piva, 652;St. Vincent;1985;0;I;
10361;Joni Leini Sell;Bandeirantes Topografia Ltda;Passagem Arleide Lucivania Forneck,;Nicar¿gua;3203;6404151;I;
10362;Uillian V. Pedroso Geraldi;Positivo Informatica Ltda ;null;I¿men;718;0;I;
10363;Jurani Jamir Passos;Haline Rodrigues Barbosa;null;Papua-nova Guin¿;4514;40748544;A;
10366;Sanderleide Irandi Reginatto;Flavor Tec Aromas Frutas Lt ;null;Guiana;1636;0;I;
10367;Ledir Adenircio Gularte;Consenso Com Repres Ltda;Avenida Aecio Quevedo Lixinski, 518;Arm¿nia;3937;32843592;I;
10368;Silvino Victor Angeli;Hony Ind.Com.Art.Vest.Ltda;Pra¿a Geliandra Ribamar Aragao, 539;Uruguai;657;1165506;A;
10369;Genasio B.Da Tardette;Jorge Lorea Mattar;Passagem Jaime Grasilhano Barroso, ;Eritr¿ia;2580;60506733;A;
10370;Edneuza F.Tubias Zini;Martha Macruz De Sa ;Travessa Udemberg Ivonir Henckel, 9;Tun¿sia;1837;60784558;A;
10371;Elicelia Avelar Fonseca;Baltazar Dist Frutas Ltda ;Estrada Rubinaldo Eleandro Wieczore;null;408;0;A;
10372;Neusice Suzana Stoll;Gradual Pinturas Sc Ltda;Travessa Valquires Maximiliano Godo;null;652;98597005;I;
10373;Eliziana Meneguzzo Vittorassi;Coop Prods Leite Cabra Ov Der ;Estrada Clailton Dulce Valerio, 652;Tun¿sia;1550;8026563;A;
10374;Cornelia Dariana Pletsch;Bruno V M Jacinto De Jesus;Alameda Marluza Ricardo Molin, 8584;Burkina Fasso;3472;0;I;
10375;Cidinelia Jucelino Fick;Laboratorio Morales S/C Ltda;null;null;867;18695983;I;
10376;Josedilma Laureano Ferrari;Fabrica Doces Sousa Magalhae;null;null;4451;52025284;A;
10377;Jamile Strelow Loeblein;Juventus Com Alims Ltda ;null;null;2717;0;A;
10378;Ivanilsa Sao Maieron;Novagrafica Edit Ltda ;null;Alemanha;2152;0;I;
10379;Wilhas N. P. da Macedo;Orlando Artur Sousa Silva ;null;null;4376;0;A;
10380;Nila Fenezi Juchem;Ito Avicultura Ind E Comerc Sa;Beco Adauto Gisela Alencor, 9378;Est¿nia;4354;98506600;I;
10381;Atevaldo Izabel Cremonini;Suan & Kaon Brasil Ltda ;Travessa Joaquim Madeira Veimuller,;null;2390;68628032;I;
10382;Firmino Veira Schulz;Creacoes Amme Ltda;Passagem Clenio D'dos Kunz, 3647;null;2018;0;I;
10383;Gileade Minetto Loeblein;Ibu Conf Uniformes Ltda ;Passagem Anajara Diemer Baumgaertne;Zaire;3082;47211343;I;
10384;Aedma Policarpo Servolo;Bazar Estrela Da Manha Lt Me;null;Gana;9;0;I;
10385;Joarez Virgens Reolon;Forno Magico I Com Biscoito Lt;null;null;1198;0;I;
10386;Cosmeria Gildamar Stoffel;Luiz Gonzaga Arena Junior ;null;null;2226;51564788;A;
10387;Wilhan Valmirando Reckziegel;Claudio Ragnev Me ;null;It¿lia;2050;48797928;I;
5541;Jerluzia Veranice Biasus;Ind Plasticos Guararapes Lt ;Beco Bibiane Normelio Vitoria, 6003;Paquist¿o;2618;0;I;
5542;Ivanilson Jeancarlos Vargas;Eletronixa Banon Ltda ;Alameda Idalmi Ramao Flach, 9781;null;3025;28601520;I;
5543;Benjamin Macedos Petrecoski;Plash Coml Ltda ;null;Bermudas;4410;15729004;I;
5544;Milton Luz Strutsky;D D Gaspar Me ;Avenida Edenize R.Souza Zanette, 63;null;3395;23807300;A;
5545;Kleidianne Dapper Schell;P5 Ind Com Ltda ;Alameda Edemasio Vogt Concheski, 59;Espanha;370;0;I;
5546;Veraneide Gilsione Castoldi;Horii Com Empreend Ltda ;Travessa Rosalvo Villas Acco, 3784 ;Peru;3322;77282172;I;
5547;Olimar Clebersom Vaz;Dirceu Fractucello Junior Me;Pra¿a Marinilda Cerqueira Basto, 63;null;3826;0;A;
5548;Marlusa Zenita Regra;Inst Desenv Social Casa Verd;Beco Clailton Portes Hack, 7019 - B;Uganda;120;0;I;
5549;Clenia Thame Brodbeck;Bulizani Oliveira E Cia Ltda;Passagem Diamantina Pedra Becher, 4;Zimb¿bue;1159;42736286;A;
5550;Plynio Ariel Briato;Rn Distr Com Cosmeticos Ltda;Alameda Isaqueu Edelar Constantino,;Taiwan;4135;0;A;
5551;Josival Schardong Vittorassi;Kelly Cristina G Oliveira ;null;null;4282;62301998;A;
5552;Peri Macario Vinder;Saggio Brasil Ind Mer I E Lt;Passagem Gladis Cassiano Arteiro, 1;Moldova;3087;31285811;A;
5553;Jalison Silvana Filipin;Board Net Ind Com Quad;null;Ilhas Cayman;4093;5463943;A;
5554;Adelson Aldrovando Klemm;Iob Inf Obj Public Juridicas L;Passagem Eluza Alves Petzhold, 6567;Malta;3820;0;I;
5555;Cleofas Leonor Castro;Bill Gonzalez ;null;Ilhas Marshall;1867;0;A;
5556;Claudimir Rivoar Dalmas;Xander Ind Com Calc Ltda;null;null;2320;0;A;
5557;Graciene Tenedini Mensch;Danyely Gagetti ;null;Costa do Marfim;2087;55114827;I;
5558;Silmeire Iracema Pandolfo;Sky Blue Music Fonog Ed Ltda;Beco Toni Flavio Akwa, 2063;It¿lia;1950;90867308;I;
5559;Theodorino Repidio Pesente;Paulo Henrique Magnago;Travessa Elisvone Anjos Brayer, 817;Gibraltar;2718;55189117;I;
5560;Panaiotis Eduardo Ludtke;Integration Com Ltda;null;Nova Caled¿nia;2826;29326790;I;
5561;Adauberto Cacildo Komuinski;Mazzotti Feiras Congressos C L;null;null;1076;8312773;I;
5562;Ozivaldo Ivoli Che;Neila Monteiro Da Silva ;null;null;2371;88979537;I;
5563;Caila Alaide Giaretton;Editora Record Ltda ;Pra¿a Liris Fillmann Alcantra, 8397;Eritr¿ia;4096;0;A;
5564;Arsenio Marconi Damazio;Richardson Electr Brasil Lt ;Travessa Odila Adir Worst, 4451;Est¿nia;2861;3187463;A;
5565;Egidio Oreques Olvieira;Douglas Peternela Moraes;Passagem Alvaci Eduardo Velho, 3786;Equador;3126;66725727;I;
5566;Girlei Jozemar Melere;Dr Nilton Messias Almeida Jr;Beco Damares Castelli Iohan, 9171;Egito;3292;44436323;I;
5567;Joel Scheila Nizara;Confec Miyoshi Ltda ;Alameda Laile Dailor Muniz, 687;null;1832;95673685;A;
5568;Haroldo Braga Korsack;Isaias Freire ;Alameda Benivaldo Aldinei Castel, 1;Guin¿-bissau;3914;28809775;A;
5569;Ludinara Trindade Mazzuchelo;Lbs Laborasa Ind Farm Ltda;null;Alemanha;4089;65496034;A;
5570;Onildo Aninat Fiscina;Sailer Ind Com Ltda ;null;null;2286;47133567;I;
5571;Ang¿lica Romano Birkhann;Amber Org Festas Eventos Ltd;Beco Bazilia Senger Seimetz, 9098 -;Isl¿ndia;328;0;I;
5572;Deoclecio Hideo Kopceski;Rayza Tapetes Linhas Ltda08 ;null;Guatemala;2218;74180170;I;
5573;Willas Claudionara Glinke;Jm Borges Me;Avenida Elzilene Loidemar Winck, 72;null;1134;0;A;
5574;Joelia Pospich Alberto;James Alves De Santana Me ;null;null;4363;0;I;
5575;Armelita Aldino Castione;Alexandre Antonio Alves Pereir;null;null;2608;83182387;A;
5576;Cleviton Freires Vecker;Jose Edynaldo Bastos Me ;Estrada Micaela Nataniel Horst, 667;Ucr¿nia;1118;0;A;
5577;Ivailde Valadares Desotti;Tecnocourier Transp Ltda4 ;Rua Derliane Leandro Salomao, 6471 ;Esc¿cia;933;0;A;
5578;Rogerio Jeane Cipriano;Somzoom Grav Ed Musicais Ltda ;Passagem Juzelia Sant' Hubner, 5318;Brasil;1216;59919472;I;
5579;Iandra Deozimar Prass;Via Lacta Ind Com Lat Ltda;Travessa Alverindo Zelia Mares, 961;null;1657;0;A;
5580;Alheson Roselene Aguida;C & C Casa Const Ltda ;null;Rom¿nia;4189;55793511;A;
5581;Izani Antich Petersson;Arrecifes Hoteis Turismo S/A;Passagem Arlen Karloh Pereira, 3510;Papua-nova Guin¿;639;98128669;I;
5582;Claudirlei Luci Ronnau;Ind Com Debrex Ltda Epp ;Passagem Valdirene Carlebe Delgado,;null;673;2146524;A;
5583;Clebiana Angelo Callage;Magic Confec Infantis Ltda;Pra¿a Arilton Botini Pass, 690 - Ca;Senegal;3124;61680188;I;
5584;Vandir Carmin Glits;Iguacumaq C P Assist Tec Emp L;Rua Irlene Vanessa Schmith, 4398;Liechtenstein;3663;85969308;A;
5585;Gelci Cintra Felipiak;Marcos Delfini Amary;null;Camboja;2906;0;A;
5586;Helci H.Siqueira Grooss;Fundo Estadual Def Consumidor ;Avenida Tanisia Reinaldo Buigo, 360;Mali;807;65392324;I;
5587;Oriomar Maracaja Miler;Cooperfitas Ind Com Fit Ades L;null;It¿lia;2286;94363600;I;
5588;Natalicio Gisele Buratti;Amextel Log Mercadologica Lt;null;null;1419;42108618;I;
5589;Vanderlan Piaca Albuquerque;Hts Elev Ind Com Ltda ;Pra¿a Zilar Alvanes Pacheco, 8976 -;null;3982;51702085;A;
5590;Uelis Greco Amor;Henriques & Henrique Inf;Travessa Jucielio Fritscher Tormes,;Zimb¿bue;3205;21304672;I;
10323;Aroilda Remi Scrings;Ind Com Exp Pr Al Santa Elisa ;Passagem Seli Leonidas Zick, 8672 -;Ilhas Marshall;152;20805950;A;
10324;Gloria Valadares Carraro;Di Biazzi Express Transp Lt ;Pra¿a Umberto Elizeu Correa, 339 - ;Qu¿nia;3114;0;A;
5592;Sirnande Mariane Boz;Klima Rio 2000 Com Serv L ;Estrada Elimar Rosane Bortoli, 3324;Nicar¿gua;2784;0;A;
5593;Lislaine Maeve Pfeiffer;Desentupidora Hidrocenter S/C ;null;Argentina;2777;3967294;A;
5594;Carmelinda Picoli Homen;Claudio Furtado De Mendon¿a ;Passagem Herlis Carolino Prusch, 53;Camar¿es;4406;97535522;A;
5595;Elisvone Appelt Guerra;Atlanta Ind Textil Ltda ;Estrada Zelito Lucelena Braganca, 2;Zaire;1263;0;A;
5596;Efigenia Polesso Maurer;Inds Quimicos Novidex Ltda;Beco Andrelice Deonisio Reinher, 30;Z¿mbia;467;0;A;
5597;Nelio Milene Kerber;Sotirios Constantino Popov;Estrada Emanuela Bandeira Kroning, ;Cazaquist¿o;2877;69923763;A;
